pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
4445,XX,cde_fo,OPTCUR,GBPINR,GBPINR25DEC108PE,PE,GBPINR25DEC108PE,,26,,,,,,25000,1,1451485800,1000,4,1.08e+09,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,1.27e+07,8.2e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
4446,XX,cde_fo,OPTCUR,GBPINR,GBPINR25DEC108.25CE,CE,GBPINR25DEC108.25CE,,26,,,,,,25000,1,1451485800,1000,4,1.0825e+09,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,8.4675e+07,6.7325e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
4447,XX,cde_fo,OPTCUR,GBPINR,GBPINR25DEC108.25PE,PE,GBPINR25DEC108.25PE,,26,,,,,,25000,1,1451485800,1000,4,1.0825e+09,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,1.3325e+07,8.675e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
4448,XX,cde_fo,OPTCUR,GBPINR,GBPINR25DEC108.5CE,CE,GBPINR25DEC108.5CE,,26,,,,,,25000,1,1451485800,1000,4,1.085e+09,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,8.27e+07,6.555e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
4449,XX,cde_fo,OPTCUR,GBPINR,GBPINR25DEC108.5PE,PE,GBPINR25DEC108.5PE,,26,,,,,,25000,1,1451485800,1000,4,1.085e+09,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,1.4025e+07,9.175e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
4450,XX,cde_fo,OPTCUR,EURUSD,EURUSD26MAR1.1CE,CE,EURUSD26MAR1.1CE,,41,,,,,,1000,1,1459089000,1000,4,1.1e+07,CDS,OPTCUR,1459089000,,1459062000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1459036800,1459089000,,,,,,315513000,0,1,0,1,0,867000,693000,8557.03,1,1,0,0,100,0,1e+12,0,0,10000
4451,XX,cde_fo,OPTCUR,EURUSD,EURUSD26MAR1.1PE,PE,EURUSD26MAR1.1PE,,41,,,,,,1000,1,1459089000,1000,4,1.1e+07,CDS,OPTCUR,1459089000,,1459062000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1459036800,1459089000,,,,,,315513000,0,1,0,1,0,247000,179000,8557.03,1,1,0,0,100,0,1e+12,0,0,10000
4452,XX,cde_fo,OPTCUR,GBPINR,GBPINR25DEC108.75CE,CE,GBPINR25DEC108.75CE,,26,,,,,,25000,1,1451485800,1000,4,1.0875e+09,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,8.075e+07,6.38e+07,1,1,1,0,0,1,0,1e+12,1.25,0,10000
4453,XX,cde_fo,OPTCUR,GBPINR,GBPINR25DEC108.75PE,PE,GBPINR25DEC108.75PE,,26,,,,,,25000,1,1451485800,1000,4,1.0875e+09,CDS,OPTCUR,1451485800,,1451458800,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1451433600,1451485800,,,,,,315513000,0,1,0,1,0,1.4725e+07,9.675e+06,1,1,1,0,0,1,0,1e+12,1.25,0,10000
4454,XX,cde_fo,OPTCUR,EURUSD,EURUSD26MAR1.105CE,CE,EURUSD26MAR1.105CE,,41,,,,,,1000,1,1459089000,1000,4,1.105e+07,CDS,OPTCUR,1459089000,,1459062000,,0,0,0,0,0,"            ",0,0,,,,,,,,,,,CUR,,,,,,,1459036800,1459089000,,,,,,315513000,0,1,0,1,0,832000,662000,8557.03,1,1,0,0,100,0,1e+12,0,0,10000
