pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
126634,XX,nse_com,OPTFUT,GOLD,GOLD26JAN94100PE,PE,,,125230,,,GOLD26JAN94100PE,,,5000,1,1454164200,-1,4,9.41e+08,NSE,OPTFUT,1454164200,1423699200,1454178300,1423699200,0,0,0,0,0,995 PURE MIN,0,0,,,GMS,,,,,,,,COM,,,,,,,1454112000,1454164200,,,,56380000,,,0,1,0,1,0,7.9415e+07,3.907e+07,1,1,100,10,0,1,0,1e+12,1,0,10
126635,XX,nse_com,OPTFUT,GOLD,GOLD26JAN94200CE,CE,,,125230,,,GOLD26JAN94200CE,,,5000,1,1454164200,-1,4,9.42e+08,NSE,OPTFUT,1454164200,1423699200,1454178300,1423699200,0,0,0,0,0,995 PURE MIN,0,0,,,GMS,,,,,,,,COM,,,,,,,1454112000,1454164200,,,,110115000,,,0,1,0,1,0,1.49485e+08,7.648e+07,1,1,100,10,0,1,0,1e+12,1,0,10
126636,XX,nse_com,OPTFUT,GOLD,GOLD26JAN94200PE,PE,,,125230,,,GOLD26JAN94200PE,,,5000,1,1454164200,-1,4,9.42e+08,NSE,OPTFUT,1454164200,1423699200,1454178300,1423699200,0,0,0,0,0,995 PURE MIN,0,0,,,GMS,,,,,,,,COM,,,,,,,1454112000,1454164200,,,,56800000,,,0,1,0,1,0,7.9935e+07,3.939e+07,1,1,100,10,0,1,0,1e+12,1,0,10
126637,XX,nse_com,OPTFUT,GOLD,GOLD26JAN94300CE,CE,,,125230,,,GOLD26JAN94300CE,,,5000,1,1454164200,-1,4,9.43e+08,NSE,OPTFUT,1454164200,1423699200,1454178300,1423699200,0,0,0,0,0,995 PURE MIN,0,0,,,GMS,,,,,,,,COM,,,,,,,1454112000,1454164200,,,,109585000,,,0,1,0,1,0,1.48855e+08,7.6055e+07,1,1,100,10,0,1,0,1e+12,1,0,10
126638,XX,nse_com,OPTFUT,GOLD,GOLD26JAN94300PE,PE,,,125230,,,GOLD26JAN94300PE,,,5000,1,1454164200,-1,4,9.43e+08,NSE,OPTFUT,1454164200,1423699200,1454178300,1423699200,0,0,0,0,0,995 PURE MIN,0,0,,,GMS,,,,,,,,COM,,,,,,,1454112000,1454164200,,,,57215000,,,0,1,0,1,0,8.046e+07,3.971e+07,1,1,100,10,0,1,0,1e+12,1,0,10
126639,XX,nse_com,OPTFUT,SILVERM,SILVERM26FEB112750CE,CE,,,122150,,,SILVERM26FEB112750CE,,,5000,1,1456065000,-1,4,1.1275e+09,NSE,OPTFUT,1456065000,1426723200,1456079100,1426723200,0,0,0,0,0,ASPERCONTSPE,0,0,,,KG,,,,,,,,COM,,,,,,,1456012800,1456065000,,,,70720000,,,0,1,0,1,0,9.7385e+07,4.893e+07,1,1,5,1,0,1,0,1e+12,1,0,120
126640,XX,nse_com,OPTFUT,SILVERM,SILVERM26FEB112750PE,PE,,,122150,,,SILVERM26FEB112750PE,,,5000,1,1456065000,-1,4,1.1275e+09,NSE,OPTFUT,1456065000,1426723200,1456079100,1426723200,0,0,0,0,0,ASPERCONTSPE,0,0,,,KG,,,,,,,,COM,,,,,,,1456012800,1456065000,,,,169070000,,,0,1,0,1,0,2.0524e+08,1.3777e+08,1,1,5,1,0,1,0,1e+12,1,0,120
126641,XX,nse_com,OPTFUT,ZINC,ZINC25MAY305CE,CE,,,122477,,,ZINC25MAY305CE,,,100,1,1432477800,-1,4,3.05e+06,NSE,OPTFUT,1432477800,1426723200,1432491900,1426723200,0,0,0,0,0,ASPERCONTSPE,0,0,,,KGS,,,,,,,,COM,,,,,,,1432425600,1432477800,,,,14400,,,0,1,0,1,0,250000,4800,1,1,5000,1,0,1,0,1e+12,1,0,20
126642,XX,nse_com,OPTFUT,ZINC,ZINC25MAY305PE,PE,,,122477,,,ZINC25MAY305PE,,,100,1,1432477800,-1,4,3.05e+06,NSE,OPTFUT,1432477800,1426723200,1432491900,1426723200,0,0,0,0,0,ASPERCONTSPE,0,0,,,KGS,,,,,,,,COM,,,,,,,1432425600,1432477800,,,,540900,,,0,1,0,1,0,681500,411200,1,1,5000,1,0,1,0,1e+12,1,0,20
126643,XX,nse_com,OPTFUT,ZINC,ZINC25JUN305CE,CE,,,122978,,,ZINC25JUN305CE,,,100,1,1435156200,-1,4,3.05e+06,NSE,OPTFUT,1435156200,1426723200,1435170300,1426723200,0,0,0,0,0,ASPERCONTSPE,0,0,,,KGS,,,,,,,,COM,,,,,,,1435104000,1435156200,,,,43600,,,0,1,0,1,0,250000,21700,1,1,5000,1,0,1,0,1e+12,1,0,20
